date,close,close_index,RS_INDEX,sym,sector
2024-11-21,157.36,23349.9,-0.12,DBREALTY,NIFTY 500
2024-11-21,2183.65,23349.9,-0.21,ADANIENT,NIFTY 500
2024-11-21,827.05,23349.9,0.22,ABSLAMC,NIFTY 500
2024-11-21,1045.1,23349.9,0.06,TATACHEM,NIFTY 500
2024-11-21,1114.65,23349.9,-0.17,ADANIPORTS,NIFTY 500
2024-11-21,415.35,23349.9,-0.07,EXIDEIND,NIFTY 500
2024-11-21,183.01,23349.9,-0.1,ABCAPITAL,NIFTY 500
2024-11-21,1636.1,23349.9,-0.08,HAVELLS,NIFTY 500
2024-11-21,1203.35,23349.9,0.04,ACE,NIFTY 500
2024-11-21,455.4,23349.9,-0.03,CHAMBLFERT,NIFTY 500
2024-11-21,275.45,23349.9,0.04,BEL,NIFTY 500
2024-11-21,1569.25,23349.9,-0.1,BAJAJFINSV,NIFTY 500
2024-11-21,537.35,23349.9,-0.13,SONATSOFTW,NIFTY 500
2024-11-21,4882.1,23349.9,0.1,EICHERMOT,NIFTY 500
2024-11-21,150.48,23349.9,-0.14,RCF,NIFTY 500
2024-11-21,406.0,23349.9,-0.1,COALINDIA,NIFTY 500
2024-11-21,1786.6,23349.9,0.01,VINATIORGA,NIFTY 500
2024-11-21,62.94,23349.9,-0.07,IDFCFIRSTB,NIFTY 500
2024-11-21,191.25,23349.9,0.05,REDINGTON,NIFTY 500
2024-11-21,1550.6,23349.9,0.05,AFFLE,NIFTY 500
2024-11-21,1991.2,23349.9,0.15,CONCORDBIO,NIFTY 500
2024-11-21,110.59,23349.9,-0.08,SAIL,NIFTY 500
2024-11-21,1771.6,23349.9,0.01,DALBHARAT,NIFTY 500
2024-11-21,2840.6,23349.9,0.11,DOMS,NIFTY 500
2024-11-21,1756.9,23349.9,-0.02,PATANJALI,NIFTY 500
2024-11-21,3454.4,23349.9,0.0,ESCORTS,NIFTY 500
2024-11-21,1097.5,23349.9,-0.15,FINCABLES,NIFTY 500
2024-11-21,1277.05,23349.9,-0.11,CLEAN,NIFTY 500
2024-11-21,553.15,23349.9,-0.17,ELGIEQUIP,NIFTY 500
2024-11-21,453.6,23349.9,-0.26,GUJGASLTD,NIFTY 500
2024-11-21,555.75,23349.9,-0.02,UPL,NIFTY 500
2024-11-21,1069.6,23349.9,0.05,HOMEFIRST,NIFTY 500
2024-11-21,2428.15,23349.9,-0.21,ASIANPAINT,NIFTY 500
2024-11-21,1735.85,23349.9,-0.13,WHIRLPOOL,NIFTY 500
2024-11-21,1804.7,23349.9,-0.14,ICICIGI,NIFTY 500
2024-11-21,245.9,23349.9,0.21,PPLPHARMA,NIFTY 500
2024-11-21,1711.55,23349.9,-0.05,TATACOMM,NIFTY 500
2024-11-21,140.22,23349.9,0.0,TATASTEEL,NIFTY 500
2024-11-21,167.93,23349.9,-0.18,NYKAA,NIFTY 500
2024-11-21,256.85,23349.9,-0.02,CAMPUS,NIFTY 500
2024-11-21,1389.4,23349.9,-0.06,ROUTE,NIFTY 500
2024-11-21,674.4,23349.9,-0.02,HDFCLIFE,NIFTY 500
2024-11-21,1295.15,23349.9,0.09,UTIAMC,NIFTY 500
2024-11-21,508.7,23349.9,-0.02,BALRAMCHIN,NIFTY 500
2024-11-21,678.55,23349.9,-0.04,ICICIPRULI,NIFTY 500
2024-11-21,1195.35,23349.9,-0.04,DRREDDY,NIFTY 500
2024-11-21,101.52,23349.9,-0.04,BANKINDIA,NIFTY 500
2024-11-21,1296.2,23349.9,-0.11,BHARATFORG,NIFTY 500
2024-11-21,2721.95,23349.9,-0.02,BALKRISIND,NIFTY 500
2024-11-21,3249.55,23349.9,-0.06,TIMKEN,NIFTY 500
2024-11-21,493.4,23349.9,0.05,VIPIND,NIFTY 500
2024-11-21,601.9,23349.9,-0.21,ATGL,NIFTY 500
2024-11-21,505.75,23349.9,-0.18,DABUR,NIFTY 500
2024-11-21,217.63,23349.9,0.12,NMDC,NIFTY 500
2024-11-21,1780.0,23349.9,0.04,SUNPHARMA,NIFTY 500
2024-11-21,715.75,23349.9,-0.0,GODREJAGRO,NIFTY 500
2024-11-21,2802.2,23349.9,-0.1,SHRIRAMFIN,NIFTY 500
2024-11-21,255.7,23349.9,-0.11,FINPIPE,NIFTY 500
2024-11-21,1281.55,23349.9,-0.04,BATAINDIA,NIFTY 500
2024-11-21,801.95,23349.9,0.05,SHYAMMETL,NIFTY 500
2024-11-21,190.39,23349.9,-0.1,GSFC,NIFTY 500
2024-11-21,1445.2,23349.9,-0.01,PVRINOX,NIFTY 500
2024-11-21,3282.25,23349.9,-0.05,CUMMINSIND,NIFTY 500
2024-11-21,8210.1,23349.9,0.35,COFORGE,NIFTY 500
2024-11-21,242.15,23349.9,-0.13,ONGC,NIFTY 500
2024-11-21,1074.8,23349.9,-0.1,GESHIP,NIFTY 500
2024-11-21,1465.5,23349.9,-0.03,CIPLA,NIFTY 500
2024-11-21,555.55,23349.9,-0.12,GNFC,NIFTY 500
2024-11-21,6496.1,23349.9,-0.12,TATAELXSI,NIFTY 500
2024-11-21,408.05,23349.9,0.04,TATAPOWER,NIFTY 500
2024-11-21,1778.15,23349.9,-0.03,CYIENT,NIFTY 500
2024-11-21,282.4,23349.9,-0.13,BPCL,NIFTY 500
2024-11-21,51.51,23349.9,-0.05,CENTRALBK,NIFTY 500
2024-11-21,2143.65,23349.9,-0.09,SRF,NIFTY 500
2024-11-21,481.15,23349.9,-0.03,HSCL,NIFTY 500
2024-11-21,691.5,23349.9,0.08,WELCORP,NIFTY 500
2024-11-21,2388.45,23349.9,-0.08,TVSMOTOR,NIFTY 500
2024-11-21,178.08,23349.9,-0.07,ENGINERSIN,NIFTY 500
2024-11-21,3026.1,23349.9,-0.04,LALPATHLAB,NIFTY 500
2024-11-21,119.9,23349.9,-0.09,GAEL,NIFTY 500
2024-11-21,44447.7,23349.9,0.18,PAGEIND,NIFTY 500
2024-11-21,713.7,23349.9,-0.0,ZENSARTECH,NIFTY 500
2024-11-21,1724.95,23349.9,0.06,POLICYBZR,NIFTY 500
2024-11-21,5725.5,23349.9,0.18,PERSISTENT,NIFTY 500
2024-11-21,1942.8,23349.9,0.03,CAPLIPOINT,NIFTY 500
2024-11-21,1258.95,23349.9,-0.02,NH,NIFTY 500
2024-11-21,88.24,23349.9,-0.19,NBCC,NIFTY 500
2024-11-21,1086.9,23349.9,-0.16,TITAGARH,NIFTY 500
2024-11-21,680.7,23349.9,0.33,FORTIS,NIFTY 500
2024-11-21,41.51,23349.9,-0.09,UCOBANK,NIFTY 500
2024-11-21,161.33,23349.9,-0.19,IEX,NIFTY 500
2024-11-21,425.6,23349.9,-0.23,AARTIIND,NIFTY 500
2024-11-21,2690.3,23349.9,-0.22,COLPAL,NIFTY 500
2024-11-21,1544.25,23349.9,-0.0,GRINFRA,NIFTY 500
2024-11-21,76.06,23349.9,-0.07,IDBI,NIFTY 500
2024-11-21,2938.05,23349.9,-0.04,PIDILITIND,NIFTY 500
2024-11-21,181.19,23349.9,0.06,GPIL,NIFTY 500
2024-11-21,186.62,23349.9,-0.07,CGCL,NIFTY 500
2024-11-21,20.07,23349.9,-0.2,ALOKINDS,NIFTY 500
2024-11-21,147.44,23349.9,-0.14,WELSPUNLIV,NIFTY 500
2024-11-21,926.9,23349.9,-0.2,BDL,NIFTY 500
2024-11-21,4803.35,23349.9,-0.14,BRITANNIA,NIFTY 500
2024-11-21,1178.7,23349.9,-0.16,GODREJCP,NIFTY 500
2024-11-21,428.15,23349.9,0.12,ASTERDM,NIFTY 500
2024-11-21,156.23,23349.9,-0.21,RBLBANK,NIFTY 500
2024-11-21,634.05,23349.9,-0.18,EMAMILTD,NIFTY 500
2024-11-21,933.15,23349.9,-0.08,TATATECH,NIFTY 500
2024-11-21,1268.3,23349.9,0.05,TEJASNET,NIFTY 500
2024-11-21,11411.7,23349.9,0.07,POWERINDIA,NIFTY 500
2024-11-21,9174.1,23349.9,0.07,GILLETTE,NIFTY 500
2024-11-21,6949.6,23349.9,-0.16,CERA,NIFTY 500
2024-11-21,232.75,23349.9,-0.14,RAJESHEXPO,NIFTY 500
2024-11-21,675.05,23349.9,-0.1,SBICARD,NIFTY 500
2024-11-21,170.09,23349.9,0.08,CUB,NIFTY 500
2024-11-21,1507.9,23349.9,-0.11,CHOLAHLDNG,NIFTY 500
2024-11-21,1274.45,23349.9,0.13,SUVENPHAR,NIFTY 500
2024-11-21,1466.4,23349.9,-0.08,GLENMARK,NIFTY 500
2024-11-21,273.65,23349.9,-0.13,RITES,NIFTY 500
2024-11-21,1179.5,23349.9,-0.04,BRIGADE,NIFTY 500
2024-11-21,1917.35,23349.9,0.18,OBEROIRLTY,NIFTY 500
2024-11-21,4695.15,23349.9,0.77,BSE,NIFTY 500
2024-11-21,509.6,23349.9,0.02,SUMICHEM,NIFTY 500
2024-11-21,1366.9,23349.9,-0.0,ERIS,NIFTY 500
2024-11-21,34108.7,23349.9,0.1,BOSCHLTD,NIFTY 500
2024-11-21,170.98,23349.9,-0.04,CESC,NIFTY 500
2024-11-21,457.95,23349.9,-0.22,STARHEALTH,NIFTY 500
2024-11-21,672.5,23349.9,0.18,ANANTRAJ,NIFTY 500
2024-11-21,321.85,23349.9,0.0,PETRONET,NIFTY 500
2024-11-21,487.05,23349.9,0.08,HINDZINC,NIFTY 500
2024-11-21,487.75,23349.9,0.04,CHEMPLASTS,NIFTY 500
2024-11-21,825.65,23349.9,0.04,EIDPARRY,NIFTY 500
2024-11-21,1477.95,23349.9,-0.17,SBILIFE,NIFTY 500
2024-11-21,1224.35,23349.9,-0.07,ARE&M,NIFTY 500
2024-11-21,732.9,23349.9,-0.06,BIKAJI,NIFTY 500
2024-11-21,648.05,23349.9,0.05,HINDALCO,NIFTY 500
2024-11-21,3381.6,23349.9,-0.07,SCHAEFFLER,NIFTY 500
2024-11-21,2945.5,23349.9,-0.05,AJANTPHARM,NIFTY 500
2024-11-21,640.7,23349.9,-0.15,QUESS,NIFTY 500
2024-11-21,442.8,23349.9,0.03,VEDL,NIFTY 500
2024-11-21,1984.45,23349.9,-0.05,BALAMINES,NIFTY 500
2024-11-21,31.26,23349.9,-0.08,TRIDENT,NIFTY 500
2024-11-21,261.5,23349.9,-0.1,HINDCOPPER,NIFTY 500
2024-11-21,334.55,23349.9,0.03,NUVOCO,NIFTY 500
2024-11-21,406.5,23349.9,0.08,HEG,NIFTY 500
2024-11-21,944.05,23349.9,-0.09,ZYDUSLIFE,NIFTY 500
2024-11-21,3830.7,23349.9,0.03,FLUOROCHEM,NIFTY 500
2024-11-21,61.48,23349.9,-0.16,RTNINDIA,NIFTY 500
2024-11-21,19.13,23349.9,-0.11,YESBANK,NIFTY 500
2024-11-21,1493.05,23349.9,0.06,UNITDSPR,NIFTY 500
2024-11-21,703.45,23349.9,-0.06,WESTLIFE,NIFTY 500
2024-11-21,7241.95,23349.9,-0.03,ATUL,NIFTY 500
2024-11-21,1037.85,23349.9,-0.08,APLLTD,NIFTY 500
2024-11-21,4767.85,23349.9,-0.11,HEROMOTOCO,NIFTY 500
2024-11-21,720.2,23349.9,-0.04,HAPPSTMNDS,NIFTY 500
2024-11-21,5977.1,23349.9,0.23,DIVISLAB,NIFTY 500
2024-11-21,2351.1,23349.9,0.0,ENDURANCE,NIFTY 500
2024-11-21,66.65,23349.9,-0.22,TTML,NIFTY 500
2024-11-21,1295.4,23349.9,-0.24,COCHINSHIP,NIFTY 500
2024-11-21,593.9,23349.9,-0.11,AUBANK,NIFTY 500
2024-11-21,300.95,23349.9,-0.02,SAPPHIRE,NIFTY 500
2024-11-21,2541.45,23349.9,0.15,ABREL,NIFTY 500
2024-11-21,381.95,23349.9,-0.08,BLS,NIFTY 500
2024-11-21,1835.8,23349.9,0.1,BLUESTARCO,NIFTY 500
2024-11-21,9973.5,23349.9,-0.02,SOLARINDS,NIFTY 500
2024-11-21,1204.9,23349.9,-0.16,CHOLAFIN,NIFTY 500
2024-11-21,360.1,23349.9,-0.09,HINDPETRO,NIFTY 500
2024-11-21,1220.0,23349.9,-0.14,AUROPHARMA,NIFTY 500
2024-11-21,1139.15,23349.9,0.04,AXISBANK,NIFTY 500
2024-11-21,6475.8,23349.9,0.02,NUVAMA,NIFTY 500
2024-11-21,1573.8,23349.9,0.32,RAINBOW,NIFTY 500
2024-11-21,3407.25,23349.9,-0.14,AIAENG,NIFTY 500
2024-11-21,1409.3,23349.9,0.01,CARBORUNIV,NIFTY 500
2024-11-21,438.25,23349.9,-0.05,VTL,NIFTY 500
2024-11-21,4672.4,23349.9,-0.05,SKFINDIA,NIFTY 500
2024-11-21,683.9,23349.9,0.04,SONACOMS,NIFTY 500
2024-11-21,2589.05,23349.9,0.11,POLYMED,NIFTY 500
2024-11-21,4214.1,23349.9,0.02,HDFCAMC,NIFTY 500
2024-11-21,421.85,23349.9,-0.2,RVNL,NIFTY 500
2024-11-21,44.79,23349.9,-0.09,NSLNISP,NIFTY 500
2024-11-21,677.5,23349.9,-0.22,TANLA,NIFTY 500
2024-11-21,115.22,23349.9,0.02,UNIONBANK,NIFTY 500
2024-11-21,15876.05,23349.9,0.04,PGHH,NIFTY 500
2024-11-21,84.55,23349.9,0.09,SBFC,NIFTY 500
2024-11-21,1741.2,23349.9,0.13,HDFCBANK,NIFTY 500
2024-11-21,6305.45,23349.9,-0.01,ASTRAZEN,NIFTY 500
2024-11-21,5604.75,23349.9,-0.05,ALKEM,NIFTY 500
2024-11-21,797.8,23349.9,-0.02,KSB,NIFTY 500
2024-11-21,593.95,23349.9,-0.08,AVANTIFEED,NIFTY 500
2024-11-21,1912.2,23349.9,-0.11,ALKYLAMINE,NIFTY 500
2024-11-21,800.2,23349.9,0.04,AEGISLOG,NIFTY 500
2024-11-21,4551.6,23349.9,-0.1,SUPREMEIND,NIFTY 500
2024-11-21,364.75,23349.9,-0.17,RAILTEL,NIFTY 500
2024-11-21,1479.7,23349.9,-0.03,TECHNOE,NIFTY 500
2024-11-21,842.1,23349.9,0.02,CHALET,NIFTY 500
2024-11-21,10420.95,23349.9,0.07,BAJAJHLDNG,NIFTY 500
2024-11-21,413.85,23349.9,-0.03,VGUARD,NIFTY 500
2024-11-21,346.35,23349.9,-0.1,DELHIVERY,NIFTY 500
2024-11-21,63.65,23349.9,-0.17,EQUITASBNK,NIFTY 500
2024-11-21,1641.3,23349.9,-0.05,AAVAS,NIFTY 500
2024-11-21,6076.7,23349.9,-0.11,SANOFI,NIFTY 500
2024-11-21,2311.5,23349.9,0.25,RADICO,NIFTY 500
2024-11-21,332.15,23349.9,-0.18,GSPL,NIFTY 500
2024-11-21,506.7,23349.9,-0.05,VARROC,NIFTY 500
2024-11-21,1381.65,23349.9,-0.17,GRSE,NIFTY 500
2024-11-21,4138.7,23349.9,-0.04,PIIND,NIFTY 500
2024-11-21,3622.9,23349.9,-0.28,DMART,NIFTY 500
2024-11-21,11942.1,23349.9,-0.1,PTCIL,NIFTY 500
2024-11-21,65.33,23349.9,-0.06,SUZLON,NIFTY 500
2024-11-21,2801.0,23349.9,0.11,NETWEB,NIFTY 500
2024-11-21,9505.0,23349.9,-0.06,BAJAJ-AUTO,NIFTY 500
2024-11-21,79.38,23349.9,-0.11,NHPC,NIFTY 500
2024-11-21,6524.7,23349.9,-0.0,TATAINVEST,NIFTY 500
2024-11-21,963.65,23349.9,0.06,RKFORGE,NIFTY 500
2024-11-21,564.85,23349.9,-0.03,ELECON,NIFTY 500
2024-11-21,41195.65,23349.9,-0.11,HONAUT,NIFTY 500
2024-11-21,317.4,23349.9,0.07,APTUS,NIFTY 500
2024-11-21,1544.35,23349.9,0.2,CDSL,NIFTY 500
2024-11-21,1534.6,23349.9,-0.08,TBOTEK,NIFTY 500
2024-11-21,294.9,23349.9,-0.13,AWL,NIFTY 500
2024-11-21,1675.5,23349.9,-0.02,VOLTAS,NIFTY 500
2024-11-21,210.88,23349.9,0.22,FEDERALBNK,NIFTY 500
2024-11-21,266.81,23349.9,0.08,ZOMATO,NIFTY 500
2024-11-21,1894.0,23349.9,0.25,GVT&D,NIFTY 500
2024-11-21,1279.5,23349.9,0.29,DEEPAKFERT,NIFTY 500
2024-11-21,127.34,23349.9,-0.11,HFCL,NIFTY 500
2024-11-21,2719.3,23349.9,0.18,ANGELONE,NIFTY 500
2024-11-21,2299.05,23349.9,-0.1,DATAPATTNS,NIFTY 500
2024-11-21,4008.65,23349.9,0.12,ANANDRATHI,NIFTY 500
2024-11-21,290.65,23349.9,-0.31,PNCINFRA,NIFTY 500
2024-11-21,393.95,23349.9,0.16,USHAMART,NIFTY 500
2024-11-21,32.69,23349.9,-0.18,UJJIVANSFB,NIFTY 500
2024-11-21,5787.65,23349.9,-0.01,BAYERCROP,NIFTY 500
2024-11-21,459.5,23349.9,-0.12,CIEINDIA,NIFTY 500
2024-11-21,1649.85,23349.9,-0.02,PRESTIGE,NIFTY 500
2024-11-21,1162.3,23349.9,-0.11,SUNDRMFAST,NIFTY 500
2024-11-21,1079.7,23349.9,0.08,UNOMINDA,NIFTY 500
2024-11-21,934.45,23349.9,0.17,KPRMILL,NIFTY 500
2024-11-21,6542.6,23349.9,0.54,AMBER,NIFTY 500
2024-11-21,3314.85,23349.9,0.28,ECLERX,NIFTY 500
2024-11-21,699.8,23349.9,-0.06,CENTURYPLY,NIFTY 500
2024-11-21,2494.25,23349.9,0.0,BBTC,NIFTY 500
2024-11-21,1091.7,23349.9,0.06,360ONE,NIFTY 500
2024-11-21,118.55,23349.9,-0.05,ZEEL,NIFTY 500
2024-11-21,1515.75,23349.9,0.06,RRKABEL,NIFTY 500
2024-11-21,1440.5,23349.9,0.1,APLAPOLLO,NIFTY 500
2024-11-21,535.45,23349.9,0.35,SYRMA,NIFTY 500
2024-11-21,655.25,23349.9,-0.0,ASAHIINDIA,NIFTY 500
2024-11-21,180.59,23349.9,-0.05,TVSSCS,NIFTY 500
2024-11-21,360.2,23349.9,0.01,POONAWALLA,NIFTY 500
2024-11-21,9453.75,23349.9,0.11,APARINDS,NIFTY 500
2024-11-21,757.3,23349.9,-0.09,CELLO,NIFTY 500
2024-11-21,422.95,23349.9,0.05,AADHARHFC,NIFTY 500
2024-11-21,4532.85,23349.9,0.14,CAMS,NIFTY 500
2024-11-21,626.75,23349.9,0.1,VBL,NIFTY 500
2024-11-21,866.05,23349.9,-0.14,PNBHOUSING,NIFTY 500
2024-11-21,697.2,23349.9,-0.0,TRITURBINE,NIFTY 500
2024-11-21,1787.0,23349.9,0.01,GLAND,NIFTY 500
2024-11-21,641.75,23349.9,-0.07,FIVESTAR,NIFTY 500
2024-11-21,1366.4,23349.9,0.22,BHARTIHEXA,NIFTY 500
2024-11-21,3543.6,23349.9,-0.03,TIINDIA,NIFTY 500
2024-11-21,325.9,23349.9,-0.1,GODIGIT,NIFTY 500
2024-11-21,1101.8,23349.9,0.09,NEWGEN,NIFTY 500
2024-11-21,31304.45,23349.9,-0.04,3MINDIA,NIFTY 500
2024-11-21,5589.5,23349.9,0.31,CRISIL,NIFTY 500
2024-11-21,1426.25,23349.9,-0.0,OLECTRA,NIFTY 500
2024-11-21,159.7,23349.9,0.06,SAMMAANCAP,NIFTY 500
2024-11-21,14885.75,23349.9,-0.03,ZFCVINDIA,NIFTY 500
2024-11-21,6.91,23349.9,-0.44,IDEA,NIFTY 500
2024-11-21,476.15,23349.9,-0.2,ADANIPOWER,NIFTY 500
2024-11-21,5843.7,23349.9,-0.08,BASF,NIFTY 500
2024-11-21,1582.35,23349.9,0.01,TORNTPOWER,NIFTY 500
2024-11-21,5852.85,23349.9,-0.09,GODFRYPHLP,NIFTY 500
2024-11-21,3638.6,23349.9,0.02,RATNAMANI,NIFTY 500
2024-11-21,237.7,23349.9,-0.51,HONASA,NIFTY 500
2024-11-21,84.3,23349.9,0.01,NETWORK18,NIFTY 500
2024-11-21,697.25,23349.9,-0.26,ADANIENSOL,NIFTY 500
2024-11-21,1145.7,23349.9,-0.34,ADANIGREEN,NIFTY 500
2024-11-21,1534.25,23349.9,-0.06,PHOENIXLTD,NIFTY ALPHA 50
2024-11-21,453.35,23349.9,-0.08,PFC,NIFTY ALPHA 50
2024-11-21,486.05,23349.9,-0.18,OIL,NIFTY ALPHA 50
2024-11-21,103.44,23349.9,-0.12,SJVN,NIFTY ALPHA 50
2024-11-21,11141.9,23349.9,0.09,OFSS,NIFTY ALPHA 50
2024-11-21,3983.45,23349.9,-0.09,HAL,NIFTY ALPHA 50
2024-11-21,227.94,23349.9,-0.07,BHEL,NIFTY ALPHA 50
2024-11-21,490.95,23349.9,-0.11,RECLTD,NIFTY ALPHA 50
2024-11-21,6460.45,23349.9,-0.03,TRENT,NIFTY ALPHA 50
2024-11-21,14995.45,23349.9,0.29,DIXON,NIFTY ALPHA 50
2024-11-21,201.19,23349.9,-0.15,HUDCO,NIFTY ALPHA 50
2024-11-21,6760.8,23349.9,-0.05,ABB,NIFTY ALPHA 50
2024-11-21,275.45,23349.9,0.04,BEL,NIFTY ALPHA 50
2024-11-21,3282.25,23349.9,-0.05,CUMMINSIND,NIFTY ALPHA 50
2024-11-21,2388.45,23349.9,-0.08,TVSMOTOR,NIFTY ALPHA 50
2024-11-21,1724.95,23349.9,0.06,POLICYBZR,NIFTY ALPHA 50
2024-11-21,88.24,23349.9,-0.19,NBCC,NIFTY ALPHA 50
2024-11-21,2690.3,23349.9,-0.22,COLPAL,NIFTY ALPHA 50
2024-11-21,926.9,23349.9,-0.2,BDL,NIFTY ALPHA 50
2024-11-21,11411.7,23349.9,0.07,POWERINDIA,NIFTY ALPHA 50
2024-11-21,1466.4,23349.9,-0.08,GLENMARK,NIFTY ALPHA 50
2024-11-21,4695.15,23349.9,0.77,BSE,NIFTY ALPHA 50
2024-11-21,1224.35,23349.9,-0.07,ARE&M,NIFTY ALPHA 50
2024-11-21,261.5,23349.9,-0.1,HINDCOPPER,NIFTY ALPHA 50
2024-11-21,944.05,23349.9,-0.09,ZYDUSLIFE,NIFTY ALPHA 50
2024-11-21,1295.4,23349.9,-0.24,COCHINSHIP,NIFTY ALPHA 50
2024-11-21,2541.45,23349.9,0.15,ABREL,NIFTY ALPHA 50
2024-11-21,9973.5,23349.9,-0.02,SOLARINDS,NIFTY ALPHA 50
2024-11-21,360.1,23349.9,-0.09,HINDPETRO,NIFTY ALPHA 50
2024-11-21,1220.0,23349.9,-0.14,AUROPHARMA,NIFTY ALPHA 50
2024-11-21,421.85,23349.9,-0.2,RVNL,NIFTY ALPHA 50
2024-11-21,65.33,23349.9,-0.06,SUZLON,NIFTY ALPHA 50
2024-11-21,9505.0,23349.9,-0.06,BAJAJ-AUTO,NIFTY ALPHA 50
2024-11-21,79.38,23349.9,-0.11,NHPC,NIFTY ALPHA 50
2024-11-21,1544.35,23349.9,0.2,CDSL,NIFTY ALPHA 50
2024-11-21,266.81,23349.9,0.08,ZOMATO,NIFTY ALPHA 50
2024-11-21,1649.85,23349.9,-0.02,PRESTIGE,NIFTY ALPHA 50
2024-11-21,9453.75,23349.9,0.11,APARINDS,NIFTY ALPHA 50
2024-11-21,626.75,23349.9,0.1,VBL,NIFTY ALPHA 50
2024-11-21,476.15,23349.9,-0.2,ADANIPOWER,NIFTY ALPHA 50
2024-11-21,1582.35,23349.9,0.01,TORNTPOWER,NIFTY ALPHA 50
2024-11-21,780.75,23349.9,0.06,SBIN,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,3178.45,23349.9,-0.08,TITAN,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,911.7,23349.9,-0.18,TATACONSUM,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,1223.0,23349.9,-0.11,RELIANCE,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,10954.85,23349.9,0.02,ULTRACEMCO,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,6641.65,23349.9,0.08,SIEMENS,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,1525.15,23349.9,0.06,BHARTIARTL,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,773.85,23349.9,-0.2,TATAMOTORS,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,356.15,23349.9,-0.02,NTPC,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,3101.95,23349.9,-0.03,TORNTPHARM,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,2534.85,23349.9,-0.0,GRASIM,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,1804.7,23349.9,-0.14,ICICIGI,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,1195.35,23349.9,-0.04,DRREDDY,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,1780.0,23349.9,0.04,SUNPHARMA,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,3282.25,23349.9,-0.05,CUMMINSIND,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,242.15,23349.9,-0.13,ONGC,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,2388.45,23349.9,-0.08,TVSMOTOR,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,2690.3,23349.9,-0.22,COLPAL,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,4803.35,23349.9,-0.14,BRITANNIA,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,34108.7,23349.9,0.1,BOSCHLTD,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,944.05,23349.9,-0.09,ZYDUSLIFE,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,1139.15,23349.9,0.04,AXISBANK,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,9505.0,23349.9,-0.06,BAJAJ-AUTO,NIFTY ALPHA LOW-VOLATILITY 30
2024-11-21,773.85,23349.9,-0.2,TATAMOTORS,NIFTY AUTO
2024-11-21,481.3,23349.9,0.0,APOLLOTYRE,NIFTY AUTO
2024-11-21,218.9,23349.9,-0.04,ASHOKLEY,NIFTY AUTO
2024-11-21,415.35,23349.9,-0.07,EXIDEIND,NIFTY AUTO
2024-11-21,4882.1,23349.9,0.1,EICHERMOT,NIFTY AUTO
2024-11-21,1296.2,23349.9,-0.11,BHARATFORG,NIFTY AUTO
2024-11-21,2721.95,23349.9,-0.02,BALKRISIND,NIFTY AUTO
2024-11-21,2388.45,23349.9,-0.08,TVSMOTOR,NIFTY AUTO
2024-11-21,34108.7,23349.9,0.1,BOSCHLTD,NIFTY AUTO
2024-11-21,4767.85,23349.9,-0.11,HEROMOTOCO,NIFTY AUTO
2024-11-21,9505.0,23349.9,-0.06,BAJAJ-AUTO,NIFTY AUTO
2024-11-21,780.75,23349.9,0.06,SBIN,NIFTY BANK
2024-11-21,96.37,23349.9,-0.06,PNB,NIFTY BANK
2024-11-21,228.5,23349.9,0.04,BANKBARODA,NIFTY BANK
2024-11-21,94.46,23349.9,-0.03,CANBK,NIFTY BANK
2024-11-21,62.94,23349.9,-0.07,IDFCFIRSTB,NIFTY BANK
2024-11-21,593.9,23349.9,-0.11,AUBANK,NIFTY BANK
2024-11-21,1139.15,23349.9,0.04,AXISBANK,NIFTY BANK
2024-11-21,1741.2,23349.9,0.13,HDFCBANK,NIFTY BANK
2024-11-21,210.88,23349.9,0.22,FEDERALBNK,NIFTY BANK
2024-11-21,827.05,23349.9,0.22,ABSLAMC,NIFTY CAPITAL MARKETS
2024-11-21,1295.15,23349.9,0.09,UTIAMC,NIFTY CAPITAL MARKETS
2024-11-21,161.33,23349.9,-0.19,IEX,NIFTY CAPITAL MARKETS
2024-11-21,4695.15,23349.9,0.77,BSE,NIFTY CAPITAL MARKETS
2024-11-21,6475.8,23349.9,0.02,NUVAMA,NIFTY CAPITAL MARKETS
